Fecha/Hora,Timestamp (s),Luces (Wh),A/C (Wh),Riego (Wh),Puerta (Wh),Ascensor (Wh),Total (Wh)
2025-11-17 18:23:30,3323,0.0000,0.0000,0.0862,0.0000,0.2778,0.3639
2025-11-17 18:23:41,3334,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:24:03,3356,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:24:14,3366,0.0000,0.0000,0.0172,0.0000,0.2778,0.2949
2025-11-17 18:24:24,3377,0.0000,0.0000,0.0432,0.0000,0.2778,0.3210
2025-11-17 18:24:34,3387,0.0000,0.0000,0.0089,0.0000,0.0000,0.0089
2025-11-17 18:24:44,3397,0.0000,0.0000,0.0260,0.0000,0.2778,0.3038
2025-11-17 18:24:55,3408,0.0000,0.0000,0.1208,0.0000,0.0000,0.1208
2025-11-17 18:25:05,3418,0.0000,0.0000,0.0343,0.0000,0.2778,0.3121
2025-11-17 18:25:16,3428,0.0000,0.0000,0.0678,0.0000,0.2778,0.3455
2025-11-17 18:25:26,3438,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:25:36,3449,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:25:51,3464,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:26:09,3481,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:26:18,3491,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:26:29,3501,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:27:00,3533,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:27:11,3543,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:27:38,3570,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:27:59,3592,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:28:09,3602,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:28:19,3612,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:28:34,3627,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:28:45,3638,0.0000,0.0000,0.1460,0.0000,0.0000,0.1460
2025-11-17 18:28:56,3648,0.0000,0.0000,0.1456,0.0000,0.0000,0.1456
2025-11-17 18:29:06,3659,0.0000,0.0000,0.1453,0.0000,0.0000,0.1453
2025-11-17 18:29:23,3669,0.0000,0.0000,0.1463,0.0000,0.0000,0.1463
2025-11-17 18:29:27,3679,0.0000,0.0000,0.2856,0.0000,0.0000,0.2856
2025-11-17 18:29:36,3689,0.0000,0.0000,0.1414,0.0000,0.0000,0.1414
2025-11-17 18:29:47,3699,0.0000,0.0000,0.1400,0.0000,0.0000,0.1400
2025-11-17 18:29:57,3710,0.0000,0.0000,0.1408,0.0000,0.0000,0.1408
2025-11-17 18:30:07,3720,0.0000,0.0000,0.1462,0.0000,0.0000,0.1462
2025-11-17 18:30:17,3730,0.0000,0.0000,0.1410,0.0000,0.0000,0.1410
2025-11-17 18:30:28,3740,0.0000,0.0000,0.1418,0.0000,0.0000,0.1418
2025-11-17 18:30:38,3751,0.0000,0.0000,0.1408,0.0000,0.0000,0.1408
2025-11-17 18:30:48,3761,0.0000,0.0000,0.1422,0.0000,0.0000,0.1422
2025-11-17 18:30:58,3771,0.0000,0.0000,0.1393,0.0000,0.0000,0.1393
2025-11-17 18:31:09,3781,0.0000,0.0000,0.1468,0.0000,0.0000,0.1468
2025-11-17 18:31:19,3792,0.0000,0.0000,0.1465,0.0000,0.0000,0.1465
2025-11-17 18:31:29,3802,0.0000,0.0000,0.1396,0.0000,0.0000,0.1396
2025-11-17 18:31:40,3812,0.0000,0.0000,0.1437,0.0000,0.0000,0.1437
2025-11-17 18:31:50,3823,0.0000,0.0000,0.1469,0.0000,0.0000,0.1469
2025-11-17 18:32:01,3833,0.0000,0.0000,0.1451,0.0000,0.0000,0.1451
2025-11-17 18:32:11,3844,0.0000,0.0000,0.1419,0.0000,0.0000,0.1419
2025-11-17 18:32:21,3854,0.0000,0.0000,0.1422,0.0000,0.0000,0.1422
2025-11-17 18:32:31,3864,0.0000,0.0000,0.1455,0.0000,0.0000,0.1455
2025-11-17 18:32:42,3874,0.0000,0.0000,0.1392,0.0000,0.0000,0.1392
2025-11-17 18:32:52,3885,0.0000,0.0000,0.1419,0.0000,0.0000,0.1419
2025-11-17 18:33:02,3895,0.0000,0.0000,0.1452,0.0000,0.0000,0.1452
2025-11-17 18:33:13,3905,0.0000,0.0000,0.1388,0.0000,0.0000,0.1388
2025-11-17 18:33:22,3915,0.0000,0.0000,0.1421,0.0000,0.0000,0.1421
2025-11-17 18:33:33,3926,0.0000,0.0000,0.1442,0.0000,0.0000,0.1442
2025-11-17 18:33:43,3936,0.0000,0.0000,0.1456,0.0000,0.0000,0.1456
2025-11-17 18:33:54,3946,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429
2025-11-17 18:34:04,3957,0.0000,0.0000,0.1413,0.0000,0.0000,0.1413
2025-11-17 18:34:14,3967,0.0000,0.0000,0.1464,0.0000,0.0000,0.1464
2025-11-17 18:34:25,3977,0.0000,0.0000,0.1406,0.0000,0.0000,0.1406
2025-11-17 18:34:35,3987,0.0000,0.0000,0.1399,0.0000,0.0000,0.1399
2025-11-17 18:34:44,3997,0.0000,0.0000,0.1394,0.0000,0.0000,0.1394
2025-11-17 18:34:55,4008,0.0000,0.0000,0.1467,0.0000,0.0000,0.1467
2025-11-17 18:35:05,4018,0.0000,0.0000,0.1403,0.0000,0.0000,0.1403
2025-11-17 18:35:15,4028,0.0000,0.0000,0.1388,0.0000,0.0000,0.1388
2025-11-17 18:35:26,4038,0.0000,0.0000,0.1440,0.0000,0.0000,0.1440
2025-11-17 18:35:36,4048,0.0000,0.0000,0.1390,0.0000,0.0000,0.1390
2025-11-17 18:35:47,4059,0.0000,0.0000,0.1465,0.0000,0.0000,0.1465
2025-11-17 18:35:57,4069,0.0000,0.0000,0.1392,0.0000,0.0000,0.1392
2025-11-17 18:36:06,4079,0.0000,0.0000,0.1437,0.0000,0.0000,0.1437
2025-11-17 18:36:17,4089,0.0000,0.0000,0.1399,0.0000,0.0000,0.1399
2025-11-17 18:36:28,4099,0.0000,0.0000,0.1407,0.0000,0.0000,0.1407
2025-11-17 18:36:37,4110,0.0000,0.0000,0.1436,0.0000,0.0000,0.1436
2025-11-17 18:36:47,4120,0.0000,0.0000,0.1461,0.0000,0.0000,0.1461
2025-11-17 18:36:58,4130,0.0000,0.0000,0.1396,0.0000,0.0000,0.1396
2025-11-17 18:37:09,4141,0.0000,0.0000,0.1466,0.0000,0.0000,0.1466
2025-11-17 18:37:18,4151,0.0000,0.0000,0.1422,0.0000,0.0000,0.1422
2025-11-17 18:37:29,4161,0.0000,0.0000,0.1422,0.0000,0.0000,0.1422
2025-11-17 18:37:39,4172,0.0000,0.0000,0.1467,0.0000,0.0000,0.1467
2025-11-17 18:37:49,4182,0.0000,0.0000,0.1464,0.0000,0.0000,0.1464
2025-11-17 18:38:00,4193,0.0000,0.0000,0.1423,0.0000,0.0000,0.1423
2025-11-17 18:38:11,4203,0.0000,0.0000,0.1467,0.0000,0.0000,0.1467
2025-11-17 18:38:21,4213,0.0000,0.0000,0.1405,0.0000,0.0000,0.1405
2025-11-17 18:38:31,4224,0.0000,0.0000,0.1407,0.0000,0.0000,0.1407
2025-11-17 18:38:42,4234,1.6964,168.9531,0.1294,0.0000,0.2778,171.0567
2025-11-17 18:38:52,4245,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:39:02,4255,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:39:12,4265,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:39:28,4281,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:39:38,4291,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:39:48,4301,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:39:59,4312,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:40:10,4323,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:40:24,4337,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:40:35,4347,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:40:50,4363,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:41:00,4373,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:41:11,4383,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:41:21,4394,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:41:32,4404,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:41:42,4414,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:41:52,4425,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:42:03,4435,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:42:18,4451,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:42:28,4461,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:42:39,4471,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:43:11,4503,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:43:21,4514,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:43:31,4524,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:44:16,4569,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:44:34,4586,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:44:44,4597,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:44:54,4607,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:45:05,4617,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:45:15,4628,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:45:26,4638,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:45:38,4649,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:45:47,4660,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:45:57,4670,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:46:07,4680,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:46:21,4691,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:46:32,4704,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:47:05,4737,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:47:16,4748,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:47:26,4758,0.0086,0.0000,0.0000,0.0000,0.0000,0.0086
2025-11-17 18:47:38,4768,0.0034,0.0000,0.0000,0.0000,0.0000,0.0034
2025-11-17 18:47:46,4779,0.0018,0.0000,0.0000,0.0000,0.2778,0.2795
2025-11-17 18:47:56,4789,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:48:10,4802,0.0034,0.0000,0.0000,0.0000,0.0000,0.0034
2025-11-17 18:48:30,4823,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:48:41,4834,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:48:51,4844,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:49:01,4854,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:49:12,4864,0.0018,0.0000,0.0000,0.0000,0.2778,0.2796
2025-11-17 18:49:21,4874,0.0000,0.0000,0.0000,40.4932,0.2778,40.7710
2025-11-17 18:50:20,4933,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:50:31,4944,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:50:53,4965,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:51:02,4975,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:51:13,4985,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:51:23,4996,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:51:33,5006,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:51:43,5016,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:51:54,5026,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:52:11,5044,0.0034,0.0000,0.0000,0.0000,0.0000,0.0034
2025-11-17 18:52:49,5081,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:52:59,5091,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:53:09,5102,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:53:19,5112,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:53:30,5122,0.0017,0.0000,0.0000,0.0000,0.0000,0.0017
2025-11-17 18:53:41,5133,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:53:51,5143,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:54:01,5154,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:54:12,5164,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:54:38,5191,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:54:48,5201,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:54:58,5211,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:55:09,5222,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:55:31,5243,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:56:37,5310,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:56:53,5326,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 18:57:03,5336,0.0000,0.0000,0.0689,0.0000,0.0000,0.0689
2025-11-17 18:57:14,5346,0.0000,0.0000,0.1446,0.0000,0.2778,0.4224
2025-11-17 18:57:24,5357,0.0000,0.0000,0.1445,0.0000,0.2778,0.4223
2025-11-17 18:57:35,5367,0.0000,0.0000,0.1466,0.0000,0.2778,0.4244
2025-11-17 18:57:45,5378,0.0000,0.0000,0.1423,0.0000,0.2778,0.4200
2025-11-17 18:57:55,5388,0.0000,0.0000,0.1428,0.0000,0.2778,0.4206
2025-11-17 18:58:05,5398,0.0000,0.0000,0.1416,0.0000,0.2778,0.4193
2025-11-17 18:58:19,5409,0.0000,0.0000,0.1464,0.0000,0.2778,0.4242
2025-11-17 18:58:26,5419,0.0000,0.0000,0.1417,0.0000,0.0000,0.1417
2025-11-17 18:58:37,5429,0.0000,0.0000,0.1460,0.0000,0.2778,0.4237
2025-11-17 18:58:47,5439,0.0000,0.0000,0.1390,0.0000,0.2778,0.4167
2025-11-17 18:58:57,5449,0.0000,0.0000,0.1398,0.0000,0.2778,0.4176
2025-11-17 18:59:08,5460,0.0000,0.0000,0.1455,0.0000,0.2778,0.4233
2025-11-17 18:59:17,5470,0.0000,0.0000,0.1407,0.0000,0.2778,0.4184
2025-11-17 18:59:28,5480,0.0017,0.0000,0.1424,0.0000,0.0000,0.1440
2025-11-17 18:59:39,5490,0.0000,0.0000,0.1385,0.0000,0.2778,0.4162
2025-11-17 18:59:48,5501,0.0000,0.0000,0.1461,0.0000,0.2778,0.4238
2025-11-17 18:59:58,5511,0.0138,0.0000,0.1462,5.3350,0.2778,5.7728
2025-11-17 19:00:10,5521,0.0000,0.0000,0.1394,0.0000,0.0000,0.1394
2025-11-17 19:00:19,5532,0.0000,0.0000,0.1456,0.0000,0.2778,0.4233
2025-11-17 19:00:30,5542,0.0000,0.0000,0.1473,0.0000,0.2778,0.4251
2025-11-17 19:00:40,5552,0.0000,0.0000,0.1392,0.0000,0.0000,0.1392
2025-11-17 19:00:50,5563,0.0000,0.0000,0.1397,0.0000,0.0000,0.1397
2025-11-17 19:01:00,5573,0.0000,0.0000,0.1463,0.0000,0.2778,0.4241
2025-11-17 19:01:11,5584,0.0000,0.0000,0.1476,0.0000,0.2778,0.4254
2025-11-17 19:01:21,5594,0.0000,0.0000,0.1441,0.0000,0.2778,0.4219
2025-11-17 19:01:31,5604,0.0000,0.0000,0.1406,0.0000,0.2778,0.4184
2025-11-17 19:01:42,5615,0.0000,0.0000,0.1453,0.0000,0.2778,0.4231
2025-11-17 19:01:52,5625,0.0000,0.0000,0.1405,0.0000,0.2778,0.4183
2025-11-17 19:02:02,5635,0.0000,0.0000,0.1396,0.0000,0.2778,0.4173
2025-11-17 19:02:12,5645,0.0000,0.0000,0.1420,0.0000,0.0000,0.1420
2025-11-17 19:02:22,5655,0.0000,0.0000,0.1424,0.0000,0.2778,0.4202
2025-11-17 19:02:33,5666,0.0000,0.0000,0.1447,0.0000,0.2778,0.4225
2025-11-17 19:02:43,5676,0.0000,0.0000,0.1400,0.0000,0.0000,0.1400
2025-11-17 19:02:54,5686,0.0000,0.0000,0.1435,0.0000,0.0000,0.1435
2025-11-17 19:03:04,5696,0.0000,0.0000,0.1419,0.0000,0.2778,0.4197
2025-11-17 19:03:14,5707,0.0000,0.0000,0.1439,0.0000,0.2778,0.4217
2025-11-17 19:03:24,5717,0.0000,0.0000,0.1440,0.0000,0.0000,0.1440
2025-11-17 19:03:35,5727,0.0000,0.0000,0.1443,0.0000,0.2778,0.4221
2025-11-17 19:03:45,5738,0.0000,0.0000,0.1453,0.0000,0.0000,0.1453
2025-11-17 19:03:55,5748,0.0000,0.0000,0.1388,0.0000,0.0000,0.1388
2025-11-17 19:04:06,5758,0.0000,0.0000,0.1432,0.0000,0.2778,0.4210
2025-11-17 19:04:16,5768,0.0000,0.0000,0.1415,0.0000,0.2778,0.4193
2025-11-17 19:04:26,5779,0.0000,0.0000,0.1441,0.0000,0.0000,0.1441
2025-11-17 19:04:36,5789,0.0000,0.0000,0.1392,0.0000,0.2778,0.4169
2025-11-17 19:04:46,5799,0.0000,0.0000,0.1416,0.0000,0.2778,0.4193
2025-11-17 19:04:56,5809,0.0000,0.0000,0.1429,0.0000,0.2778,0.4207
2025-11-17 19:05:07,5819,0.0000,0.0000,0.1404,0.0000,0.2778,0.4182
2025-11-17 19:05:18,5830,0.0000,0.0000,0.1444,0.0000,0.0000,0.1444
2025-11-17 19:05:27,5840,0.0000,0.0000,0.1450,0.0000,0.0000,0.1450
2025-11-17 19:05:38,5850,0.0000,0.0000,0.1425,0.0000,0.0000,0.1425
2025-11-17 19:05:48,5861,0.0000,0.0000,0.1441,0.0000,0.0000,0.1441
2025-11-17 19:05:58,5871,0.0000,0.0000,0.1454,0.0000,0.2778,0.4232
2025-11-17 19:06:09,5882,0.0000,0.0000,0.1429,0.0000,0.2778,0.4207
2025-11-17 19:06:20,5892,0.0000,0.0000,0.1458,0.0000,0.0000,0.1458
2025-11-17 19:06:30,5903,0.0000,0.0000,0.1438,0.0000,0.0000,0.1438
2025-11-17 19:06:41,5913,0.0000,0.0000,0.1449,3.2529,0.2778,3.6756
2025-11-17 19:06:50,5923,0.0000,0.0000,0.1414,0.0000,0.2778,0.4192
2025-11-17 19:07:01,5934,0.0000,0.0000,0.1124,0.0000,0.2778,0.3902
2025-11-17 19:07:11,5944,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:07:27,5960,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:07:44,5976,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:07:55,5987,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:08:04,5997,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:08:15,6007,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:08:26,6018,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:08:35,6028,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:08:45,6038,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:08:56,6049,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:09:06,6059,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:09:17,6070,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:09:27,6080,0.0000,0.1764,0.0000,0.0000,0.2778,0.4542
2025-11-17 19:09:47,6100,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:09:58,6111,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:10:08,6121,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:10:18,6131,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:10:35,6148,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:10:45,6158,0.0000,0.1764,0.0000,0.0000,0.2778,0.4542
2025-11-17 19:11:06,6179,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:11:16,6189,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:11:26,6199,0.0000,0.1767,0.0000,0.0000,0.2778,0.4544
2025-11-17 19:11:37,6209,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:11:46,6219,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:11:57,6230,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:12:07,6240,0.0000,0.0000,0.0000,2.7444,0.2778,3.0222
2025-11-17 19:12:18,6250,0.0000,0.1650,0.0000,0.0000,0.2778,0.4428
2025-11-17 19:12:28,6260,0.0000,0.1772,0.0000,0.0000,0.2778,0.4550
2025-11-17 19:12:38,6271,0.0000,0.1761,0.0000,0.0000,0.2778,0.4539
2025-11-17 19:12:48,6281,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:12:59,6291,0.0000,0.1653,0.0000,0.0000,0.0000,0.1653
2025-11-17 19:13:09,6301,0.0000,0.1769,0.0000,0.0000,0.2778,0.4547
2025-11-17 19:13:19,6311,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:13:30,6322,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:13:40,6333,0.0000,0.1656,0.0000,0.0000,0.2778,0.4433
2025-11-17 19:13:50,6343,0.0000,0.1772,0.0000,0.0000,0.2778,0.4550
2025-11-17 19:14:01,6354,0.0000,0.1772,0.0000,0.0000,0.2778,0.4550
2025-11-17 19:14:11,6364,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:14:21,6374,0.0000,0.1653,0.0000,0.0000,0.2778,0.4431
2025-11-17 19:14:32,6385,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:14:43,6395,0.0000,0.1650,0.0000,0.0000,0.2778,0.4428
2025-11-17 19:14:53,6405,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:15:03,6416,0.0000,0.3414,0.0000,0.0000,0.2778,0.6192
2025-11-17 19:15:13,6426,0.0000,0.1764,0.0000,0.0000,0.2778,0.4542
2025-11-17 19:15:23,6436,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:15:34,6446,0.0000,1.1717,0.0000,0.0000,0.0000,1.1717
2025-11-17 19:15:44,6457,0.0000,0.1767,0.0000,0.0000,0.2778,0.4544
2025-11-17 19:15:54,6467,0.0000,0.1778,0.0000,0.0000,0.2778,0.4556
2025-11-17 19:16:04,6477,0.0000,0.1769,0.0000,0.0000,0.2778,0.4547
2025-11-17 19:16:15,6487,0.0000,0.1769,0.0000,0.0000,0.2778,0.4547
2025-11-17 19:16:25,6498,0.0000,0.1772,0.0000,0.0000,0.2778,0.4550
2025-11-17 19:16:36,6508,0.0000,0.3422,0.0000,0.0000,0.2778,0.6200
2025-11-17 19:16:46,6519,0.0000,0.1761,0.0000,0.0000,0.2778,0.4539
2025-11-17 19:16:56,6529,0.0000,0.3422,0.0000,0.0000,0.2778,0.6200
2025-11-17 19:17:06,6539,0.0000,0.1661,0.0000,0.0000,0.2778,0.4439
2025-11-17 19:17:16,6549,0.0000,0.3422,0.0000,0.0000,0.2778,0.6200
2025-11-17 19:17:27,6560,0.0000,0.1650,0.0000,0.0000,0.0000,0.1650
2025-11-17 19:17:40,6570,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 19:17:48,6580,0.0000,0.1764,0.0000,0.0000,0.2778,0.4542
2025-11-17 19:17:59,6590,0.0000,0.1650,0.0000,0.0000,0.2778,0.4428
2025-11-17 19:18:08,6601,0.0000,0.3414,0.0000,0.0000,0.0000,0.3414
2025-11-17 19:18:18,6611,0.0000,0.1761,0.0000,0.0000,0.0000,0.1761
2025-11-17 19:18:30,6622,0.0000,0.1767,0.0000,0.0000,0.2778,0.4544
2025-11-17 19:18:39,6632,0.0000,0.1767,0.0000,0.0000,0.2778,0.4544
2025-11-17 19:18:50,6642,0.0000,0.1761,0.0000,0.0000,0.2778,0.4539
2025-11-17 19:19:01,6653,0.0000,0.1767,0.0000,0.0000,0.2778,0.4544
2025-11-17 19:19:11,6663,0.0000,0.5081,0.0000,0.0000,0.2778,0.7858
2025-11-17 19:19:21,6674,0.0000,0.1767,0.0000,0.0000,0.2778,0.4544
2025-11-17 19:19:31,6684,0.0000,0.6833,0.0000,0.0000,0.2778,0.9611
2025-11-17 19:19:42,6694,0.0000,0.1647,0.0000,0.0000,0.2778,0.4425
2025-11-17 19:19:54,6705,0.0000,0.1650,0.0000,0.0000,0.2778,0.4428
2025-11-17 19:20:02,6715,0.0000,0.1764,0.0000,0.0000,0.0000,0.1764
2025-11-17 19:20:12,6725,0.0000,0.1767,0.0000,0.0000,0.2778,0.4544
2025-11-17 19:20:34,12,0.0000,0.5225,0.0000,0.0000,0.0000,0.5225
2025-11-17 19:20:44,22,0.0153,0.3444,0.0000,0.0871,0.0000,0.4468
2025-11-17 19:20:55,33,0.0000,0.6914,0.0000,0.0000,0.2778,0.9692
2025-11-17 19:21:04,43,0.0000,0.1797,0.0000,0.0000,0.2778,0.4575
2025-11-17 19:21:15,53,0.0000,0.1653,0.0000,0.0000,0.2778,0.4431
2025-11-17 19:21:25,63,0.0000,0.6819,0.0000,0.0000,0.2778,0.9597
2025-11-17 19:21:35,74,0.0000,0.1650,0.0000,0.0000,0.2778,0.4428
2025-11-17 19:21:45,84,0.0000,0.6822,0.0000,0.0000,0.0000,0.6822
2025-11-17 19:21:56,94,0.0000,0.3414,0.0000,0.0000,0.2778,0.6192
2025-11-17 19:22:06,104,0.0000,0.1761,0.0000,0.0000,0.2778,0.4539
2025-11-17 19:22:17,115,0.0000,0.3414,0.0000,0.0000,0.2778,0.6192
2025-11-17 19:22:27,125,0.0000,0.1678,0.0000,0.0000,0.2778,0.4456
2025-11-17 19:22:37,135,0.0000,0.6819,0.0000,0.0000,0.2778,0.9597
